Dot Point Measurements

Generated: Friday 22 May 2026 11:31:30

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site	Habitat	Transect	Analyst	Rugosity	Depth	Collector	Fishing status	Spare	Spare	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
SAL-BV-C03_1_X.JPG	      0		791	1247													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						39.3
SAL-BV-C03_1_X.JPG	      0		618	1362													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.2
SAL-BV-C03_1_X.JPG	      0		862	230													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.3
SAL-BV-C03_1_X.JPG	      0		855	1426													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						56.2
SAL-BV-C04_1_X.JPG	      0		776	1138													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						15.8
SAL-BV-C04_1_X.JPG	      0		690	758													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						24.0
SAL-BV-C04_1_X.JPG	      0		985	374													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.3
SAL-BV-C04_1_X.JPG	      0		554	8													Unscorable								100.0
SAL-BV-C04_1_X.JPG	      0		825	958													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						5.4
SAL-BV-C04_1_X.JPG	      0		1068	626													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.1
SAL-BV-C04_1_X.JPG	      0		711	422													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						56.4
SAL-BV-C04_1_X.JPG	      0		1073	1547													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.2
SAL-BV-C04_1_X.JPG	      0		559	1697													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						75.1
SAL-BV-C04_1_X.JPG	      0		632	158													Matrix > Mixed Sessile Invertebrate								83.7
SAL-BV-C04_1_X.JPG	      0		787	1173													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						19.3
SAL-BV-C04_1_X.JPG	      0		547	1863													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						91.5
SAL-BV-C04_1_X.JPG	      0		768	805													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.6
SAL-BV-C04_1_X.JPG	      0		876	1553													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.4
SAL-BV-C04_1_X.JPG	      0		566	399													Matrix > Mixed Sessile Invertebrate								62.0
SAL-BV-C04_1_X.JPG	      0		672	563													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						43.1
SAL-BV-C04_1_X.JPG	      0		831	1633													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						65.7
SAL-BV-C04_1_X.JPG	      0		886	1368													Bryozoa > Soft	Foliaceous							40.4
SAL-BV-C04_1_X.JPG	      0		796	973													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						2.1
SAL-BV-C04_1_X.JPG	      0		919	1588													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						62.7
SAL-BV-C05_1_X.JPG	      0		1012	1140													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.0
SAL-BV-C05_1_X.JPG	      0		917	253													Unscorable								100.0
SAL-BV-C05_1_X.JPG	      0		614	1077													Unscorable								25.4
SAL-BV-C05_1_X.JPG	      0		807	1573													Unscorable								39.2
SAL-BV-C05_1_X.JPG	      0		555	1723													Unscorable								61.6
SAL-BV-C05_1_X.JPG	      0		706	519													Unscorable								72.6
SAL-BV-C05_1_X.JPG	      0		1011	908													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						36.7
SAL-BV-C05_1_X.JPG	      0		648	427													Unscorable								83.3
SAL-BV-C05_1_X.JPG	      0		646	1315													Unscorable								22.1
SAL-BV-C05_1_X.JPG	      0		1044	1062													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						27.5
SAL-BV-C05_1_X.JPG	      0		888	1001													Unscorable								22.1
SAL-BV-C05_1_X.JPG	      0		759	1634													Unscorable								46.0
SAL-BV-C05_1_X.JPG	      0		1033	1868													Sponges > Erect forms	Branching							73.5
SAL-BV-C05_1_X.JPG	      0		624	1137													Unscorable								21.8
SAL-BV-C05_1_X.JPG	      0		652	1771													Unscorable								62.5
SAL-BV-C05_1_X.JPG	      0		736	385													Unscorable								86.1
SAL-BV-C05_1_X.JPG	      0		996	1839													Sponges > Erect forms	Branching							69.5
SAL-BV-C05_1_X.JPG	      0		951	1498													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						34.0
SAL-BV-C05_1_X.JPG	      0		935	1552													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.8
SAL-BV-C05_1_X.JPG	      0		899	1331													Unscorable								15.9
SAL-BV-C06_1_X.JPG	      0		649	1003													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.0
SAL-BV-C06_1_X.JPG	      0		622	435													Unscorable								55.5
SAL-BV-C06_1_X.JPG	      0		812	653													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						27.6
SAL-BV-C06_1_X.JPG	      0		621	788													Unscorable								22.3
SAL-BV-C06_1_X.JPG	      0		1042	143													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						90.3
SAL-BV-C06_1_X.JPG	      0		845	1459													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.6
SAL-BV-C06_1_X.JPG	      0		1070	393													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						65.5
SAL-BV-C06_1_X.JPG	      0		720	885													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						7.7
SAL-BV-C06_1_X.JPG	      0		597	36													Unscorable								100.0
SAL-BV-C06_1_X.JPG	      0		642	1551													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						76.6
SAL-BV-C06_1_X.JPG	      0		1065	1662													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.0
SAL-BV-C06_1_X.JPG	      0		984	1693													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.8
SAL-BV-C06_1_X.JPG	      0		631	702													Unscorable								28.1
SAL-BV-C06_1_X.JPG	      0		719	847													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						9.4
SAL-BV-C06_1_X.JPG	      0		556	1447													Unscorable								68.3
SAL-BV-C06_1_X.JPG	      0		667	1143													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						31.6
SAL-BV-C06_1_X.JPG	      0		961	534													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.5
SAL-BV-C06_1_X.JPG	      0		650	595													Unscorable								37.4
SAL-BV-C06_1_X.JPG	      0		976	1504													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						72.7
SAL-BV-C06_1_X.JPG	      0		911	400													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						57.9
SAL-BV-C07_1_X.JPG	      0		942	781													Matrix > Mixed Sessile Invertebrate								38.5
SAL-BV-C07_1_X.JPG	      0		804	1491													Sponges > Erect forms	Laminar							31.8
SAL-BV-C07_1_X.JPG	      0		912	1012													Matrix > Mixed Sessile Invertebrate								18.8
SAL-BV-C07_1_X.JPG	      0		843	888													Sponges > Erect forms	Branching							25.8
SAL-BV-C07_1_X.JPG	      0		578	1677													Matrix > Mixed Sessile Invertebrate								52.3
SAL-BV-C07_1_X.JPG	      0		603	1301													Matrix > Mixed Sessile Invertebrate								20.9
SAL-BV-C07_1_X.JPG	      0		717	1902													Sponges > Erect forms	Laminar							70.3
SAL-BV-C07_1_X.JPG	      0		666	596													Matrix > Mixed Sessile Invertebrate								53.2
SAL-BV-C07_1_X.JPG	      0		638	1673													Matrix > Mixed Sessile Invertebrate								50.2
SAL-BV-C07_1_X.JPG	      0		589	1313													Matrix > Mixed Sessile Invertebrate								22.7
SAL-BV-C07_1_X.JPG	      0		783	87													Sponges > Cup-likes	Cups	Incomplete cup / curled fan						100.0
SAL-BV-C07_1_X.JPG	      0		554	1128													Matrix > Mixed Sessile Invertebrate								20.4
SAL-BV-C07_1_X.JPG	      0		693	1681													Matrix > Mixed Sessile Invertebrate								49.9
SAL-BV-C07_1_X.JPG	      0		809	615													Matrix > Mixed Sessile Invertebrate								50.6
SAL-BV-C07_1_X.JPG	      0		956	808													Matrix > Mixed Sessile Invertebrate								36.7
SAL-BV-C07_1_X.JPG	      0		680	671													Matrix > Mixed Sessile Invertebrate								46.1
SAL-BV-C07_1_X.JPG	      0		962	962													Sponges > Erect forms	Branching							25.5
SAL-BV-C07_1_X.JPG	      0		882	1119													Matrix > Mixed Sessile Invertebrate								11.0
SAL-BV-C07_1_X.JPG	      0		773	1518													Sponges > Erect forms	Laminar							34.1
SAL-BV-C07_1_X.JPG	      0		1026	1852													Sponges > Erect forms	Laminar							69.7
SAL-BV-C08_1_X.JPG	      0		658	399													Unscorable								50.2
SAL-BV-C08_1_X.JPG	      0		1051	280													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.5
SAL-BV-C08_1_X.JPG	      0		817	1603													Bryozoa > Soft	Foliaceous							69.5
SAL-BV-C08_1_X.JPG	      0		732	396													Sponges > Massive forms	Simple							48.9
SAL-BV-C08_1_X.JPG	      0		943	1018													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						18.4
SAL-BV-C08_1_X.JPG	      0		1015	897													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.7
SAL-BV-C08_1_X.JPG	      0		739	595													Bryozoa > Soft	Foliaceous							29.6
SAL-BV-C08_1_X.JPG	      0		642	1100													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.7
SAL-BV-C08_1_X.JPG	      0		560	23													Unscorable								88.1
SAL-BV-C08_1_X.JPG	      0		988	992													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.6
SAL-BV-C08_1_X.JPG	      0		709	1462													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						56.5
SAL-BV-C08_1_X.JPG	      0		942	402													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						49.7
SAL-BV-C08_1_X.JPG	      0		947	659													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.8
SAL-BV-C08_1_X.JPG	      0		628	1653													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						76.3
SAL-BV-C08_1_X.JPG	      0		962	1755													Bryozoa > Soft	Dendroid							85.8
SAL-BV-C08_1_X.JPG	      0		949	1904													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C08_1_X.JPG	      0		677	431													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.7
SAL-BV-C08_1_X.JPG	      0		644	564													Unscorable								35.6
SAL-BV-C08_1_X.JPG	      0		625	1382													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.0
SAL-BV-C08_1_X.JPG	      0		827	319													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						56.0
SAL-BV-C09_1_X.JPG	      0		724	1383													Sponges > Massive forms	Balls							39.1
SAL-BV-C09_1_X.JPG	      0		1065	438													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						68.8
SAL-BV-C09_1_X.JPG	      0		883	108													Bryozoa > Soft	Foliaceous							96.6
SAL-BV-C09_1_X.JPG	      0		694	1002													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						7.4
SAL-BV-C09_1_X.JPG	      0		719	553													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						48.9
SAL-BV-C09_1_X.JPG	      0		656	1437													Matrix > Mixed Sessile Invertebrate								46.0
SAL-BV-C09_1_X.JPG	      0		732	68													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C09_1_X.JPG	      0		867	551													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.2
SAL-BV-C09_1_X.JPG	      0		617	727													Unscorable								34.0
SAL-BV-C09_1_X.JPG	      0		664	526													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						52.7
SAL-BV-C09_1_X.JPG	      0		812	1834													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						86.7
SAL-BV-C09_1_X.JPG	      0		570	1088													Unscorable								21.7
SAL-BV-C09_1_X.JPG	      0		816	1371													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.0
SAL-BV-C09_1_X.JPG	      0		622	1567													Unscorable								60.2
SAL-BV-C09_1_X.JPG	      0		899	1677													Sponges > Erect forms	Simple							71.4
SAL-BV-C09_1_X.JPG	      0		983	891													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.7
SAL-BV-C09_1_X.JPG	      0		757	309													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.6
SAL-BV-C09_1_X.JPG	      0		630	1777													Matrix > Mixed Sessile Invertebrate								81.6
SAL-BV-C09_1_X.JPG	      0		662	1485													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.8
SAL-BV-C09_1_X.JPG	      0		880	1505													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.2
SAL-BV-C10_1_X.JPG	      0		781	419													Matrix > Mixed Sessile Invertebrate								46.6
SAL-BV-C10_1_X.JPG	      0		1031	389													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						52.9
SAL-BV-C10_1_X.JPG	      0		1029	771													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						20.6
SAL-BV-C10_1_X.JPG	      0		874	766													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						9.0
SAL-BV-C10_1_X.JPG	      0		858	329													Matrix > Mixed Sessile Invertebrate								55.8
SAL-BV-C10_1_X.JPG	      0		554	873													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						32.3
SAL-BV-C10_1_X.JPG	      0		810	1336													Matrix > Mixed Sessile Invertebrate								52.9
SAL-BV-C10_1_X.JPG	      0		799	389													Matrix > Mixed Sessile Invertebrate								49.6
SAL-BV-C10_1_X.JPG	      0		979	1582													Matrix > Mixed Sessile Invertebrate								80.4
SAL-BV-C10_1_X.JPG	      0		930	970													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						15.7
SAL-BV-C10_1_X.JPG	      0		861	1664													Matrix > Mixed Sessile Invertebrate								88.0
SAL-BV-C10_1_X.JPG	      0		880	1380													Matrix > Mixed Sessile Invertebrate								57.6
SAL-BV-C10_1_X.JPG	      0		552	1725													Sponges > Crusts	Encrusting							100.0
SAL-BV-C10_1_X.JPG	      0		892	1116													Matrix > Mixed Sessile Invertebrate								29.3
SAL-BV-C10_1_X.JPG	      0		838	155													Cnidaria > Hydroids								74.5
SAL-BV-C10_1_X.JPG	      0		849	641													Matrix > Mixed Sessile Invertebrate								22.2
SAL-BV-C10_1_X.JPG	      0		1059	43													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						89.3
SAL-BV-C10_1_X.JPG	      0		928	692													Matrix > Mixed Sessile Invertebrate								18.5
SAL-BV-C10_1_X.JPG	      0		833	1463													Matrix > Mixed Sessile Invertebrate								66.4
SAL-BV-C10_1_X.JPG	      0		718	227													Matrix > Mixed Sessile Invertebrate								68.3
SAL-BV-C11_1_X.JPG	      0		788	676													Bryozoa > Soft	Foliaceous							27.5
SAL-BV-C11_1_X.JPG	      0		621	1195													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						39.6
SAL-BV-C11_1_X.JPG	      0		926	1092													Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						24.9
SAL-BV-C11_1_X.JPG	      0		559	613													Matrix > Mixed Sessile Invertebrate								45.2
SAL-BV-C11_1_X.JPG	      0		821	1635													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						84.1
SAL-BV-C11_1_X.JPG	      0		860	1049													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.0
SAL-BV-C11_1_X.JPG	      0		818	1772													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C11_1_X.JPG	      0		881	877													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						9.1
SAL-BV-C11_1_X.JPG	      0		967	306													Sponges > Erect forms	Laminar							72.6
SAL-BV-C11_1_X.JPG	      0		782	1165													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.6
SAL-BV-C11_1_X.JPG	      0		589	444													Matrix > Mixed Sessile Invertebrate								60.1
SAL-BV-C11_1_X.JPG	      0		936	81													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.6
SAL-BV-C11_1_X.JPG	      0		550	146													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						94.0
SAL-BV-C11_1_X.JPG	      0		651	235													Sponges > Cup-likes	Cups	Incomplete cup / curled fan						80.7
SAL-BV-C11_1_X.JPG	      0		992	1288													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						48.6
SAL-BV-C11_1_X.JPG	      0		836	1756													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						98.3
SAL-BV-C11_1_X.JPG	      0		874	1371													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.9
SAL-BV-C11_1_X.JPG	      0		1071	768													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						34.7
SAL-BV-C11_1_X.JPG	      0		611	1278													Cnidaria > Corals	Black & Octocorals	Fan (2D)						48.5
SAL-BV-C11_1_X.JPG	      0		1060	478													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.1
SAL-BV-C12_1_X.JPG	      0		652	1742													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						83.8
SAL-BV-C12_1_X.JPG	      0		802	550													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						42.9
SAL-BV-C12_1_X.JPG	      0		681	19													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						99.2
SAL-BV-C12_1_X.JPG	      0		619	1874													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						98.1
SAL-BV-C12_1_X.JPG	      0		808	1782													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						86.9
SAL-BV-C12_1_X.JPG	      0		557	336													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						69.4
SAL-BV-C12_1_X.JPG	      0		767	499													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						48.2
SAL-BV-C12_1_X.JPG	      0		824	274													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						72.0
SAL-BV-C12_1_X.JPG	      0		901	1375													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.8
SAL-BV-C12_1_X.JPG	      0		868	11													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C12_1_X.JPG	      0		797	1725													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						80.9
SAL-BV-C12_1_X.JPG	      0		1068	1067													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						32.4
SAL-BV-C12_1_X.JPG	      0		728	1751													Matrix > Mixed Sessile Invertebrate								83.8
SAL-BV-C12_1_X.JPG	      0		934	505													Bryozoa > Hard	Fenestrate							50.2
SAL-BV-C12_1_X.JPG	      0		601	1104													Matrix > Mixed Sessile Invertebrate								24.4
SAL-BV-C12_1_X.JPG	      0		928	630													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						37.8
SAL-BV-C12_1_X.JPG	      0		940	652													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						36.3
SAL-BV-C12_1_X.JPG	      0		831	504													Matrix > Mixed Sessile Invertebrate								48.0
SAL-BV-C12_1_X.JPG	      0		609	1142													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.5
SAL-BV-C12_1_X.JPG	      0		682	1592													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.6
SAL-BV-C13_1_X.JPG	      0		610	969													Sponges > Massive forms	Simple							20.7
SAL-BV-C13_1_X.JPG	      0		974	1557													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						77.3
SAL-BV-C13_1_X.JPG	      0		647	48													Sponges > Massive forms	Simple							85.2
SAL-BV-C13_1_X.JPG	      0		656	867													Sponges > Massive forms	Simple							11.8
SAL-BV-C13_1_X.JPG	      0		1002	509													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						43.4
SAL-BV-C13_1_X.JPG	      0		824	59													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						83.2
SAL-BV-C13_1_X.JPG	      0		675	1683													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						88.0
SAL-BV-C13_1_X.JPG	      0		913	861													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						15.3
SAL-BV-C13_1_X.JPG	      0		606	1106													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						31.8
SAL-BV-C13_1_X.JPG	      0		616	479													Matrix > Mixed Sessile Invertebrate								42.0
SAL-BV-C13_1_X.JPG	      0		790	910													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						6.8
SAL-BV-C13_1_X.JPG	      0		738	1802													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C13_1_X.JPG	      0		642	780													Sponges > Massive forms	Simple							15.1
SAL-BV-C13_1_X.JPG	      0		741	174													Sponges > Massive forms	Simple							71.0
SAL-BV-C13_1_X.JPG	      0		1025	1662													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						89.4
SAL-BV-C13_1_X.JPG	      0		591	52													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						85.8
SAL-BV-C13_1_X.JPG	      0		758	1416													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						59.4
SAL-BV-C13_1_X.JPG	      0		930	1189													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						39.5
SAL-BV-C13_1_X.JPG	      0		954	858													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						19.6
SAL-BV-C13_1_X.JPG	      0		655	18													Sponges > Massive forms	Simple							88.1
SAL-BV-D01_1_X.JPG	      0		937	1394													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						47.5
SAL-BV-D01_1_X.JPG	      0		843	1276													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						32.1
SAL-BV-D01_1_X.JPG	      0		693	1217													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.3
SAL-BV-D01_1_X.JPG	      0		793	1480													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.5
SAL-BV-D01_1_X.JPG	      0		1062	1843													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						98.0
SAL-BV-D01_1_X.JPG	      0		983	443													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						63.7
SAL-BV-D01_1_X.JPG	      0		634	1388													Unscorable								46.0
SAL-BV-D01_1_X.JPG	      0		831	519													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.6
SAL-BV-D01_1_X.JPG	      0		820	1655													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						72.6
SAL-BV-D01_1_X.JPG	      0		752	93													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.6
SAL-BV-D01_1_X.JPG	      0		985	1595													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						69.8
SAL-BV-D01_1_X.JPG	      0		643	242													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						82.7
SAL-BV-D01_1_X.JPG	      0		1002	395													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						69.4
SAL-BV-D01_1_X.JPG	      0		569	495													Unscorable								58.3
SAL-BV-D01_1_X.JPG	      0		565	1884													Unscorable								100.0
SAL-BV-D01_1_X.JPG	      0		572	730													Unscorable								35.7
SAL-BV-D01_1_X.JPG	      0		877	1439													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.2
SAL-BV-D01_1_X.JPG	      0		588	404													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.0
SAL-BV-D01_1_X.JPG	      0		746	611													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.4
SAL-BV-D01_1_X.JPG	      0		580	689													Unscorable								38.9
SAL-BV-D02_1_X.JPG	      0		686	71													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
