Dot Point Measurements

Generated: Friday 22 May 2026 11:17:59

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		933	421													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						56.9
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		759	769													Matrix > Bryozoa / Cnidaria Matrix								21.0
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		914	1747													Unscorable								89.2
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		869	562													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						40.8
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		853	1847													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		1034	633													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						38.4
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		921	472													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.2
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		698	564													Sponges > Erect forms	Branching							44.1
SAL-BV-C01_1_01_Left_MAH00388.MP4_0061121.jpg	      0		874	906													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						3.8
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		1051	1738													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.0
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		603	498													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						39.9
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		965	809													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						14.0
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		564	1038													Unscorable								35.3
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		1052	1490													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						72.6
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		987	867													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.0
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		949	1323													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.2
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		617	285													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.7
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		891	702													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						13.4
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		792	1215													Unscorable								40.9
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		688	353													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						49.6
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		681	240													Bryozoa > Soft	Foliaceous							60.9
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		744	201													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						63.6
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		701	1786													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		923	162													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.8
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		988	931													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.1
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		818	538													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						28.5
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		749	810													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						8.2
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		972	648													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.7
SAL-BV-C02_1_01_Left_MAH00308.MP4_0007554.jpg	      0		840	704													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						11.6
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		595	981													Unscorable								21.1
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		984	718													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.5
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		942	1806													Unscorable								73.8
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		913	1124													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						13.9
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		811	1609													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						52.5
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		595	272													Unscorable								82.7
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		808	1641													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.7
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		810	1612													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						52.8
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		698	876													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.1
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		840	1256													Unscorable								18.3
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		620	1010													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.5
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		956	1006													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						19.1
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		628	89													Unscorable								100.0
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		571	1085													Unscorable								20.9
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		784	109													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						96.9
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		828	313													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						76.7
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		556	1452													Unscorable								43.1
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		894	1881													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						80.3
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		799	1881													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						79.5
SAL-BV-C03_1_01_Left_MAH00320.MP4_0013298.jpg	      0		979	922													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.4
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		675	813													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						24.3
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		840	1485													Unscorable								45.4
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		738	916													Matrix > Bryozoa / Cnidaria Matrix								12.3
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		1002	1704													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						69.9
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		699	868													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						18.3
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		716	41													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.7
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		880	1433													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						40.9
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		685	880													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						18.1
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		828	540													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						48.2
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		997	1018													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						19.9
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		671	1302													Unscorable								29.8
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		557	1225													Unscorable								30.6
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		956	193													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						83.9
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		639	1467													Unscorable								46.1
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		546	1721													Unscorable								72.7
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		1015	1771													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						76.6
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		922	22													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		902	1182													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						18.6
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		961	436													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.6
SAL-BV-C04_1_01_Left_MAH00397.MP4_0029797.jpg	      0		674	1527													Matrix > Mixed Sessile Invertebrate								50.7
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		889	357													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						79.2
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		798	1423													Unscorable								38.0
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		794	466													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						66.9
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		871	815													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.4
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		875	848													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.9
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		1067	1902													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						94.5
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		732	1268													Unscorable								22.7
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		633	1074													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						19.7
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		1044	1698													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						72.6
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		690	229													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.7
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		628	182													Substrate > Consolidated (hard)	Boulders							100.0
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		862	1320													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						27.2
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		977	1501													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						49.8
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		727	894													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.1
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		731	933													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						18.1
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		957	899													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						25.0
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		740	1849													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						84.9
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		894	1472													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						44.2
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		555	879													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.6
SAL-BV-C05_1_01_Left_MAH00327.MP4_0042911.jpg	      0		797	1525													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						49.1
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		601	1312													Unscorable								45.3
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		691	1467													Unscorable								57.4
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		1030	1818													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						94.5
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		840	1445													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.4
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		803	162													Unscorable								74.2
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		603	882													Unscorable								19.4
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		838	989													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						9.5
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		677	333													Unscorable								58.3
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		873	554													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.9
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		686	1897													Unscorable								100.0
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		829	442													Unscorable								46.3
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		863	1566													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						66.6
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		601	274													Unscorable								66.0
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		833	291													Unscorable								61.4
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		1031	427													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.2
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		1073	423													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.5
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		553	1037													Unscorable								27.7
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		562	954													Unscorable								24.0
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		924	1605													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						71.3
SAL-BV-C06_1_01_Left_MAH00317.MP4_0001885.jpg	      0		1003	194													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						73.9
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		1045	800													Cnidaria > Hydroids								23.3
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		1015	239													Cnidaria > Corals	Black & Octocorals	Branching (3D)						60.5
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		851	823													Cnidaria > Hydroids								11.5
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		789	857													Cnidaria > Hydroids								17.6
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		651	627													Unscorable								27.6
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		615	50													Unscorable								85.2
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		832	1443													Cnidaria > Corals	Black & Octocorals	Branching (3D)						84.7
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		974	395													Cnidaria > Hydroids								41.5
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		654	1299													Cnidaria > Corals	Black & Octocorals	Branching (3D)						71.9
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		931	210													Cnidaria > Corals	Black & Octocorals	Branching (3D)						61.7
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		1039	42													Cnidaria > Corals	Black & Octocorals	Branching (3D)						83.6
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		931	1129													Matrix > Bryozoa / Cnidaria / Sponge Matrix								48.2
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		1017	1113													Matrix > Mixed Sessile Invertebrate								49.1
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		864	1573													Sponges > Cup-likes	Tubes and chimneys							100.0
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		735	1037													Unscorable								39.6
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		557	63													Unscorable								86.5
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		693	602													Unscorable								24.9
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		1048	781													Cnidaria > Hydroids								22.9
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		1028	51													Cnidaria > Corals	Black & Octocorals	Branching (3D)						82.4
SAL-BV-C07_1_01_Left_MAH01323.MP4_0045963.jpg	      0		972	1412													Sponges > Cup-likes	Tubes and chimneys							82.0
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		799	856													Sponges > Massive forms	Simple							14.6
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		882	858													Sponges > Massive forms	Simple							17.9
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		592	705													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						40.2
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		775	389													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						70.0
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		561	515													Sponges > Massive forms	Simple							61.4
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		595	1575													Matrix > Mixed Sessile Invertebrate								74.5
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		1036	187													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						98.3
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		577	1073													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						27.9
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		868	896													Sponges > Massive forms	Simple							13.3
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		1026	573													Matrix > Bryozoa / Cnidaria Matrix								55.6
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		984	927													Sponges > Massive forms	Simple							23.7
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		836	370													Sponges > Erect forms	Palmate							72.5
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		792	1318													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						40.3
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		1004	980													Matrix > Bryozoa / Cnidaria Matrix								25.3
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		586	1794													Matrix > Mixed Sessile Invertebrate								99.8
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		815	1408													Sponges > Massive forms	Simple							51.0
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		973	901													Sponges > Massive forms	Simple							23.5
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		791	797													Matrix > Bryozoa / Cnidaria / Sponge Matrix								21.5
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		725	1818													Matrix > Bryozoa / Cnidaria Matrix								100.0
SAL-BV-C08_1_01_Left_MAH00340.MP4_0000001.jpg	      0		612	1627													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						79.9
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		627	1496													Sponges > Erect forms	Simple							73.2
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		769	187													Sponges > Erect forms	Laminar							63.7
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		853	858													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						6.3
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		953	662													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.2
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		1025	359													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.5
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		740	403													Matrix > Bryozoa / Cnidaria Matrix								42.1
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		642	1456													Sponges > Erect forms	Simple							68.8
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		919	1779													Unscorable								100.0
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		1033	1189													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						44.8
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		880	105													Bryozoa > Soft	Foliaceous							72.1
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		626	433													Unscorable								43.0
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		726	1553													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						77.0
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		637	489													Sponges								37.5
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		774	770													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						5.9
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		789	1203													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						40.7
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		799	587													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.6
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		891	171													Matrix > Bryozoa / Cnidaria Matrix								65.5
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		739	1771													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						99.0
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		976	412													Matrix > Bryozoa / Cnidaria Matrix								43.5
SAL-BV-C09_1_01_Left_MAH00304.MP4_0017478.jpg	      0		974	254													Matrix > Bryozoa / Cnidaria Matrix								58.8
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		631	1808													Matrix > Mixed Sessile Invertebrate								67.2
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		758	1122													Unscorable								6.7
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		552	410													Matrix > Bryozoa / Cnidaria Matrix								83.0
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		860	606													Sponges > Cup-likes	Tubes and chimneys							59.4
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		634	1467													Matrix > Mixed Sessile Invertebrate								34.0
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		1057	1569													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						48.7
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		687	1330													Matrix > Mixed Sessile Invertebrate								19.1
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		652	1783													Matrix > Mixed Sessile Invertebrate								64.1
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		875	1563													Unscorable								40.7
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		700	1810													Sponges > Cup-likes	Tubes and chimneys							65.9
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		1063	250													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						99.6
SAL-BV-C10_1_01_Left_MAH00409.MP4_0028463.jpg	      0		960	1717													Substrate > Consolidated (hard)	Rock							58.2
